In file included from /virtual/main.c:1:
In file included from include/uapi/linux/ptrace.h:134:
In file included from arch/x86/include/asm/ptrace.h:5:
In file included from arch/x86/include/asm/segment.h:7:
arch/x86/include/asm/ibt.h:49:8: warning: 'nocf_check' attribute ignored; use -fcf-protection to enable the attribute [-Wignored-attributes]
extern __noendbr u64 ibt_save(void);
       ^
arch/x86/include/asm/ibt.h:20:34: note: expanded from macro '__noendbr'
#define __noendbr       __attribute__((nocf_check))
                                       ^
arch/x86/include/asm/ibt.h:50:8: warning: 'nocf_check' attribute ignored; use -fcf-protection to enable the attribute [-Wignored-attributes]
extern __noendbr void ibt_restore(u64 save);
       ^
arch/x86/include/asm/ibt.h:20:34: note: expanded from macro '__noendbr'
#define __noendbr       __attribute__((nocf_check))
                                       ^
2 warnings generated.
Tracing method calls in python process 172929... Ctrl-C to quit.
CPU PID    TID    TIME(us) METHOD
4   172929 173007 1.000                          <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/serving.py.port_integer
4   172929 173007 1.000                          -> /usr/lib/python3.8/email/message.py.items
4   172929 173007 1.000                            -> /usr/lib/python3.8/email/message.py.<listcomp>
4   172929 173007 1.000                              -> /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
4   172929 173007 1.000                                -> /usr/lib/python3.8/email/_policybase.py._sanitize_header
4   172929 173007 1.000                                  -> /usr/lib/python3.8/email/utils.py._has_surrogates
4   172929 173007 1.000                                  <- /usr/lib/python3.8/email/utils.py._has_surrogates
4   172929 173007 1.000                                <- /usr/lib/python3.8/email/_policybase.py._sanitize_header
4   172929 173007 1.000                              <- /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
4   172929 173007 1.000                              -> /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
4   172929 173007 1.000                                -> /usr/lib/python3.8/email/_policybase.py._sanitize_header
4   172929 173007 1.000                                  -> /usr/lib/python3.8/email/utils.py._has_surrogates
4   172929 173007 1.000                                  <- /usr/lib/python3.8/email/utils.py._has_surrogates
4   172929 173007 1.000                                <- /usr/lib/python3.8/email/_policybase.py._sanitize_header
4   172929 173007 1.000                              <- /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
4   172929 173007 1.000                              -> /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
4   172929 173007 1.000                                -> /usr/lib/python3.8/email/_policybase.py._sanitize_header
4   172929 173007 1.000                                  -> /usr/lib/python3.8/email/utils.py._has_surrogates
4   172929 173007 1.000                                  <- /usr/lib/python3.8/email/utils.py._has_surrogates
4   172929 173007 1.000                                <- /usr/lib/python3.8/email/_policybase.py._sanitize_header
4   172929 173007 1.000                              <- /usr/lib/python3.8/email/_policybase.py.header_fetch_parse
4   172929 173007 1.000                            <- /usr/lib/python3.8/email/message.py.<listcomp>
4   172929 173007 1.000                          <- /usr/lib/python3.8/email/message.py.items
4   172929 173007 1.000                        <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/serving.py.make_environ
4   172929 173007 1.000                        -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/serving.py.execute
4   172929 173007 1.000                          -> /home/supiri/.local/lib/python3.8/site-packages/flask/app.py.__call__
4   172929 173007 1.000                            -> /home/supiri/.local/lib/python3.8/site-packages/flask/app.py.wsgi_app
4   172929 173007 1.000                              -> /home/supiri/.local/lib/python3.8/site-packages/flask/app.py.request_context
4   172929 173007 1.000                                -> /home/supiri/.local/lib/python3.8/site-packages/flask/ctx.py.__init__
4   172929 173007 1.000                                  -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/wrappers/request.py.__init__
4   172929 173007 1.000                                    -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/wsgi.py._get_server
4   172929 173007 1.000                                    <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/wsgi.py._get_server
4   172929 173007 1.000                                    -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/_internal.py._wsgi_decoding_dance
4   172929 173007 1.000                                    <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/_internal.py._wsgi_decoding_dance
4   172929 173007 1.000                                    -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/_internal.py._wsgi_decoding_dance
4   172929 173007 1.000                                    <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/_internal.py._wsgi_decoding_dance
4   172929 173007 1.000                                    -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/datastructures.py.__init__
4   172929 173007 1.000                                    <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/datastructures.py.__init__
4   172929 173007 1.000                                    -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/sansio/request.py.__init__
4   172929 173007 1.000                                    <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/sansio/request.py.__init__
4   172929 173007 1.000                                  <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/wrappers/request.py.__init__
4   172929 173007 1.000                                  -> /home/supiri/.local/lib/python3.8/site-packages/flask/app.py.create_url_adapter
4   172929 173007 1.000                                    -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/routing.py.bind_to_environ
4   172929 173007 1.000                                      -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/_internal.py._get_environ
4   172929 173007 1.000                                      <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/_internal.py._get_environ
4   172929 173007 1.000                                      -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/wsgi.py.get_host
4   172929 173007 1.000                                        -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/wsgi.py._get_server
4   172929 173007 1.000                                        <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/wsgi.py._get_server
4   172929 173007 1.000                                        -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/sansio/utils.py.get_host
4   172929 173007 1.000                                        <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/sansio/utils.py.get_host
4   172929 173007 1.000                                      <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/wsgi.py.get_host
4   172929 173007 1.000                                      -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/routing.py.<genexpr>
4   172929 173007 1.000                                      <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/routing.py.<genexpr>
4   172929 173007 1.000                                      -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/routing.py.<genexpr>
4   172929 173007 1.000                                      <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/routing.py.<genexpr>
4   172929 173007 1.000                                      -> /usr/lib/python3.8/typing.py.inner
4   172929 173007 1.000                                        -> /usr/lib/python3.8/typing.py.__hash__
4   172929 173007 1.000                                        <- /usr/lib/python3.8/typing.py.__hash__
4   172929 173007 1.000                                      <- /usr/lib/python3.8/typing.py.inner
4   172929 173007 1.000                                      -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/routing.py._get_wsgi_string
4   172929 173007 1.000                                        -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/_internal.py._wsgi_decoding_dance
4   172929 173007 1.000                                        <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/_internal.py._wsgi_decoding_dance
4   172929 173007 1.000                                      <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/routing.py._get_wsgi_string
4   172929 173007 1.000                                      -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/routing.py._get_wsgi_string
4   172929 173007 1.000                                        -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/_internal.py._wsgi_decoding_dance
4   172929 173007 1.000                                        <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/_internal.py._wsgi_decoding_dance
4   172929 173007 1.000                                      <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/routing.py._get_wsgi_string
4   172929 173007 1.000                                      -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/routing.py._get_wsgi_string
4   172929 173007 1.000                                        -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/_internal.py._wsgi_decoding_dance
4   172929 173007 1.000                                        <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/_internal.py._wsgi_decoding_dance
4   172929 173007 1.000                                      <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/routing.py._get_wsgi_string
4   172929 173007 1.000                                      -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/routing.py.bind
4   172929 173007 1.000                                        -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/_internal.py._encode_idna
4   172929 173007 1.000                                        <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/_internal.py._encode_idna
4   172929 173007 1.000                                        -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/routing.py.__init__
4   172929 173007 1.000                                          -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/_internal.py._to_str
4   172929 173007 1.000                                          <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/_internal.py._to_str
4   172929 173007 1.000                                          -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/_internal.py._to_str
4   172929 173007 1.000                                          <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/_internal.py._to_str
4   172929 173007 1.000                                          -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/_internal.py._to_str
4   172929 173007 1.000                                          <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/_internal.py._to_str
4   172929 173007 1.000                                          -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/_internal.py._to_str
4   172929 173007 1.000                                          <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/_internal.py._to_str
4   172929 173007 1.000                                          -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/_internal.py._to_str
4   172929 173007 1.000                                          <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/_internal.py._to_str
4   172929 173007 1.000                                          -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/_internal.py._to_str
4   172929 173007 1.000                                          <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/_internal.py._to_str
4   172929 173007 1.001                                        <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/routing.py.__init__
4   172929 173007 1.001                                      <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/routing.py.bind
4   172929 173007 1.001                                    <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/routing.py.bind_to_environ
4   172929 173007 1.001                                  <- /home/supiri/.local/lib/python3.8/site-packages/flask/app.py.create_url_adapter
4   172929 173007 1.001                                <- /home/supiri/.local/lib/python3.8/site-packages/flask/ctx.py.__init__
4   172929 173007 1.001                              <- /home/supiri/.local/lib/python3.8/site-packages/flask/app.py.request_context
4   172929 173007 1.001                              -> /home/supiri/.local/lib/python3.8/site-packages/flask/ctx.py.push
4   172929 173007 1.001                                -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/local.py.top
4   172929 173007 1.001                                  -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/local.py.__getattr__
4   172929 173007 1.001                                  <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/local.py.__getattr__
4   172929 173007 1.001                                <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/local.py.top
4   172929 173007 1.001                                -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/local.py.top
4   172929 173007 1.001                                  -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/local.py.__getattr__
4   172929 173007 1.001                                  <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/local.py.__getattr__
4   172929 173007 1.001                                <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/local.py.top
4   172929 173007 1.001                                -> /home/supiri/.local/lib/python3.8/site-packages/flask/app.py.app_context
4   172929 173007 1.001                                  -> /home/supiri/.local/lib/python3.8/site-packages/flask/ctx.py.__init__
4   172929 173007 1.001                                    -> /home/supiri/.local/lib/python3.8/site-packages/flask/app.py.create_url_adapter
4   172929 173007 1.001                                    <- /home/supiri/.local/lib/python3.8/site-packages/flask/app.py.create_url_adapter
4   172929 173007 1.001                                  <- /home/supiri/.local/lib/python3.8/site-packages/flask/ctx.py.__init__
4   172929 173007 1.001                                <- /home/supiri/.local/lib/python3.8/site-packages/flask/app.py.app_context
4   172929 173007 1.001                                -> /home/supiri/.local/lib/python3.8/site-packages/flask/ctx.py.push
4   172929 173007 1.001                                  -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/local.py.push
4   172929 173007 1.001                                    -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/local.py.__getattr__
4   172929 173007 1.001                                    <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/local.py.__getattr__
4   172929 173007 1.001                                    -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/local.py.__setattr__
4   172929 173007 1.001                                    <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/local.py.__setattr__
4   172929 173007 1.001                                  <- /home/supiri/.local/lib/python3.8/site-packages/werkzeug/local.py.push
4   172929 173007 1.001                                  -> /home/supiri/.local/lib/python3.8/site-packages/flask/signals.py.send
4   172929 173007 1.001                                  <- /home/supiri/.local/lib/python3.8/site-packages/flask/signals.py.send
4   172929 173007 1.001                                <- /home/supiri/.local/lib/python3.8/site-packages/flask/ctx.py.push
4   172929 173007 1.001                                -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/local.py.push
4   172929 173007 1.001                                  -> /home/supiri/.local/lib/python3.8/site-packages/werkzeug/local.py.__getattr__
